Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
38763727,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38763729,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38764886,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38766454,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38769743,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38769745,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38772584,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38772586,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38773735,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38773737,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38773738,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38773739,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38773740,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38778953,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38780285,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38780287,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38782200,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38782202,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38783676,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38783678,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38783678,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38783679,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38783680,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38784816,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38784818,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38789057,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38789059,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38791084,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38791086,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38792912,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38792913,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38792914,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38794128,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38794129,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38794130,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38794131,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38795548,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38799625,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38799626,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38801573,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38801574,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38803303,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38803304,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38803305,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38803307,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38804300,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38804301,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38804302,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38804303,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38812989,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38812991,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38812992,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38814176,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38814178,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38814179,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38814180,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38815676,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38819751,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38819753,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38821547,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38822815,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38822817,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38823892,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38823893,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38823894,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38823895,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38823896,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38824881,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38824883,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38831056,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38833287,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38833289,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38833290,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38833291,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38833292,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38834383,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38834385,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38834386,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38835795,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
38837026,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
38838176,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
38838178,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38839877,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38841033,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38843723,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38843725,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38843726,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38843727,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38843728,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38844943,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38850091,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38850093,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38851792,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38851793,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38853551,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38853553,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38853554,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38853554,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38853555,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38854792,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38854793,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38854794,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38859733,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38860751,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38860752,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38862292,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38863687,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38863689,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38863690,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38863691,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38863692,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38863693,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38864883,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38871123,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38871125,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38871892,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38873766,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38873768,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38873769,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38873770,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38873771,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38874874,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38874876,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38879816,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38879817,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38881654,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38881657,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38883443,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38883445,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38883447,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38883448,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38883449,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38884733,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38884734,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38884735,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38889386,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38889388,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38891245,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38891248,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38893190,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38893191,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38893192,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38894208,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38894210,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38894211,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38894212,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38895941,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38899637,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38899640,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38901208,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38901210,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38903143,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38903144,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38903145,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38904238,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38904239,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38904240,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38904241,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38909826,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38909828,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38911795,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38912687,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38912689,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38913936,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38913938,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38913939,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38913939,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38913941,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38915113,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38915114,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38920050,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38920052,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38921735,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38922899,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38922900,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38923969,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38923971,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38923972,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38923973,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38923973,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38925065,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38931628,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38931630,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38933591,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38933592,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38933593,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38933594,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38933595,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38934941,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38934943,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38936065,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
38937235,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
38938265,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
38939385,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38939387,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38941333,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38942383,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38942384,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38943749,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38943751,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38943751,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38943752,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38943753,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38944765,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38944766,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38949421,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38949423,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38951290,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38951292,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38953220,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38953221,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38953222,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38953223,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38954429,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38954430,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38954431,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38954432,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38958997,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38960445,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38961555,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38961557,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38963588,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38963590,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38963591,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38963592,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38964487,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38964489,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38964490,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38964491,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38969735,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38969737,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38971541,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38972593,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38972594,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38973844,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38973845,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38973846,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38973847,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38973848,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38974946,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38974948,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38979979,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38979981,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38981526,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38982681,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38983762,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
38983764,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38983765,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38983766,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38983767,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
38984756,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38984758,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38984759,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38989584,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
38989586,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38991546,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
38991548,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
38993443,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
38993444,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
38993445,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
38993446,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
38994442,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
38994444,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
38994445,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
38999653,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
38999655,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39001032,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39002144,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39002146,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39003716,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39003718,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39003719,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39003720,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39003721,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39004806,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39004808,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39009246,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
39009247,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39011254,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39011255,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39013248,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39013250,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
39013251,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39013252,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39014495,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39014497,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39014498,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39015721,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39019677,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
39019679,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39021665,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39022687,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39022688,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39023866,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39023868,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39023870,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39023871,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39023872,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39024883,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39024885,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39029536,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
39033800,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
39033802,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39033803,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39033804,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39033805,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39034894,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39034896,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39036893,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
39036895,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
39038635,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
39039731,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
39039732,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39041819,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39041820,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39043528,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39043529,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39043530,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39043531,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39043532,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39044775,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39044776,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39046076,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39052213,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39053316,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39053318,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39053320,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39053321,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39054467,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39054469,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39060684,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
39060685,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39060686,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39062897,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39063717,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39063718,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39063720,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39063721,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39063722,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39064806,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39064808,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39064809,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39070082,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
39070084,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39071813,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39071815,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39073684,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
39073686,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39073687,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39073688,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39073689,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39074718,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39074721,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39076285,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39079410,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
39079412,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39081280,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39081282,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39083277,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39083279,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
39083280,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39083281,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39084471,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39084484,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39084485,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39090053,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
39090055,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39090055,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39091914,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39093555,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39093557,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
39093558,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39093559,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39094579,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39094580,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39094581,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39096154,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
39100483,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39100484,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39101992,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39103682,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
39103684,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
39103685,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
39103686,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
39103687,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
39104807,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
39109635,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
39109637,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39111655,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
39112609,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
39112610,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
39113796,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
